name,state,Risk_Score,problem_statement,proof_of_capability,idea_clarity,differentiation,gtm_strategy,business_model,vagueness,credibility
Xenom Vixens - The Cult - Halloween in the Hive - STL FILES,successful,1.0644704887651868,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Hiroshimabend - ""J10C"" 4xLP and 2xCD funding. COIL-related",failed,5.891346220010124,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Hug-miâ¢ : The Bear Hug Backpack,failed,3.5742298270229247,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5th Annual PRHBTN Street Art Festival,successful,5.506040899146982,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Embroidery Colouring Book by Hanecdote,successful,4.224297044541543,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
ãCrafted in JapanãAll-Purpose Kitchen Spatula,successful,5.081489303845659,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Dharamshala, where the Dalai Lama lives, photo website.",failed,2.5031040497801027,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Pumpkin Watcher & The Creepy Duo: Halloween STLs,successful,1.6791616771752782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
OpenMusic.Gallery,failed,4.590398641373349,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
KING SICK's first album ever!,failed,5.452710073516682,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
MASALA ORGANIC ACTIVEWEAR FOR KIDS: Wear it with a smile,failed,4.224297044541543,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Dress A Band,failed,3.2903587143148405,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
I Am Me - Amsterdam 2015,successful,2.3256866407555075,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
MINA MARTIN: An Indie Feature Film,successful,3.122622491464375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Hybrid Vigor - A feature film shot on location in Latvia.,successful,4.293766740411765,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"HOLD STILL, THE MOVIE",successful,3.362039528157368,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Okay Studio - Traveler & Welcome Signs,successful,1.6285731730320696,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Play. Learn. Love. Eco-friendly + Ethical Toys.,successful,4.598324233861915,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Carbon fibres tea tray,successful,1.6791616771752782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
New Zealand healing,failed,3.1226358928369278,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
capturing the dream,failed,3.3317145744205376,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
A creative look at Tampa & San Diego,failed,3.3298265766826987,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Bay Area the Beautiful,failed,1.7880939736837664,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Carolina's Hope Chest needs an UPgrade in equipment!,failed,1.2776334355742958,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Detroit Board and Beautify,successful,3.3384147164779456,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Create A Mural!-Seed&Space PAWS Summer Mural Project,successful,3.3384147164779456,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Cryptid Collection: Jersey Devil Plush,successful,2.966745598804029,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"""Fanhood"" Movie",successful,2.5621953570471745,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Wizarding School - Part 4,successful,0.9848783689574303,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Wild West,successful,0.8787867309380526,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Will and Dan's Adventure Van,failed,2.6640825225620857,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Africlark,failed,1.8939334435617794,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
50 stains mixed,failed,3.005793790914928,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Mazezky - Space Monkeys - New Album 2019!,failed,6.199497647965263,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Children Boutique,failed,3.524641162583632,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Kids Make Life Cool Clothes,failed,3.3384147164779456,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fat: A Feature Film,successful,3.1042516201623407,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Mickey Michelle,successful,3.337273205242768,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Forsaken Sentinels,successful,2.5031040497801027,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
ScRouNGe - Flushed Down the Memory Hole,failed,2.719607117525258,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
JUNKIE KUT X: 10 Years Of Punk Speedcore - Vinyl,failed,2.965253591929886,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Expanding My Handcrafted Jewelry Collection for Girls,failed,2.550751329501457,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Floradorable Girls presents 'The Flower Girl',failed,2.3256866407555075,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
CITYarts' Nature of This Flower Is to Bloom - Mural,successful,3.3298265766826987,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
A Wandering Sukkah,successful,3.475736116836061,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
El equipo del DragÃ³n,successful,1.8939334435617794,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Christmas Rush !!! Watch your mouth !! Throw an F-Bomb !!,successful,1.6791616771752782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Pundemicâ¢: A greetings card game that packs a pun-ch.,successful,3.339912048083822,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Multi functional desk organizer,successful,3.5205883655661365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Help Photograph a Sailors Journey,failed,3.122622491464375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Missouri In Pictures,failed,2.8146788665422107,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Travel Europe from the comfort of your home!,failed,1.774261989863426,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Litol Reccords,failed,5.754757454104917,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Ayudando a pequeÃ±os productores de mÃºsica electrÃ³nica,failed,5.7059996010629375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Ed Galloway's Totem Pole Restoration,successful,2.977923538007782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Space Sewn Crafts,successful,1.824609557325556,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Green Witchery Gardens Enchanted Garden Collection,successful,2.3256866407555075,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
EINNIM: A Rejuvenation of Life,successful,2.980530330762302,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Emme Boucou: unique, colorful childrens apparel made in ATL",failed,3.1042516201623407,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Swanky Baby Vintage{Unite~Sons & Daughters},failed,4.884478237754931,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fantasy Spooky Halloween Terrain Miniature Bases - 3D STL,successful,1.6791616771752782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Nomad Sculpts, The Mace Sisters",successful,1.0677664348037252,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Halation,successful,2.8146788665422107,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Editing Chase Parker,successful,3.5742298270229247,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Learn Nicaragua,failed,2.9592815445476726,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Dance Yourself Safe, Inc a sexual assault advocacy.",failed,2.5031040497801027,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Active Artists Alliance Summer Events -THIRD THURSDAY JTNY !,successful,2.8478277194575563,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Sierra Mapping Project,successful,3.310160677845846,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Birmingham Bullrider - A Poppet of Epic Proportions,successful,1.9789090963525025,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The ART of Infertility Pop-Up Art Exhibit in Washington DC,successful,2.971607576361679,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2020 PiÃ±ata: To Beat the devil out of it.,successful,2.9539736317720653,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Arabian Houses | 3D PRINTABLE STLs |,successful,1.6791616771752782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Zombies & Tiaras,successful,1.8939334435617794,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
13 Pieces of the Universe,successful,2.977923538007782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
project TEAhouse,successful,3.310160677845846,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Treasure knitting,successful,3.4029577946615417,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Un horno cerÃ¡mico para Clarina,successful,3.3298265766826987,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Holiday Gift Boxes,successful,2.3256866407555075,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Take It Back,successful,2.971607576361679,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Super Bowl Selfie,failed,3.559676064114586,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
A visual journey through Panama!,failed,3.361297678800171,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Horse Power - Full Album Advertising Budget,failed,5.1504970418146145,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Sentimental Piano,successful,1.7281068615639772,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fruits of the Loom.,successful,2.953503591929887,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Magical Washi Tape,successful,1.9361945862082919,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Blacktooth Ogres - 3D Printable STL Ogre Army Miniatures,successful,1.414323327830761,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Halloween Spooky Candle Holders Vol.3-3D Printable STL Files,successful,1.6791616771752782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Mountains of Virginia,failed,3.475736116836061,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Aerial Photography,failed,4.262198785297809,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Penn State: We Are...Forever,failed,1.9737730074484194,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Lost Films of Herschell Gordon Lewis Restoration Project,successful,3.122622491464375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Creek When He Came Back,successful,3.122622491464375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Golden Kid's physical album,failed,2.942096574363106,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Cliquez, Ã©coutez et donnez vie Ã  l'album de Julien HERMANT",failed,3.4338935461145814,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Help Raivis Ordway's new EP become a success,failed,6.15666660889942,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Mural Festival 2015. Because public art matters.,successful,4.602890522683447,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
King of Pops Mural!,successful,3.3298265766826987,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Snail Mail - Snails In Your Mail,successful,1.774261989863426,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
FRONTLINERS Vol II â Epic 32mm Sci-Fi Miniatures STL Bundle,successful,1.774261989863426,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Follow The Danube River,failed,2.977923538007782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
AUDITION    One hundred actors. One love story.,successful,2.3256866407555075,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Project: What Lurks Within,successful,2.6362697648839672,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Equipment For Studio,failed,5.7921671502198375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Spring Freeing 2015 (SSDP LSU),successful,1.8203033372298616,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Woodland Park Historical Mural and Public Art Project,successful,3.1125813807829195,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
19th Ward Mural Project,successful,2.9472152461665155,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
D20 original iron on embroidered patches,successful,3.310160677845846,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Sak - Jabones artesanales,successful,3.310160677845846,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Collection de Pins "" Doux Halloween""",successful,2.5621953570471745,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Epoxecary: Ouija Boards,successful,1.822956617913516,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Ruined Middle Ages 2.0,successful,1.6791616771752782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Fall of Berlin: Part 2,successful,3.3384147164779456,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Klint Arnold Photography in Japan - An Amazing Journey,failed,2.977923538007782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
One Way - A Feature Film,successful,3.005793790914928,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Dee Mak. Electronic music album,failed,2.3256866407555075,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Man In Motion - Third Album,failed,4.4662973457689645,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
DEKUWOOFF - your thrusting HERO,successful,3.9353767099391854,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Journal Project,successful,2.3256866407555075,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Northwood Knives,successful,2.9842053618528497,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Haptik Creative Studio & Gallery Space,successful,3.3909281114277623,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Architecture Lobby Newsletter,successful,2.799997992655223,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
TAVERN GIRLS!,successful,2.141693801035749,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Living Wyoming - Let's Publish the Book!!,failed,3.364017900728371,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Underground to Fame transition,failed,6.124771511243454,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Teachyoubeats.com,failed,5.601261563121618,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
JOSEPHINE- a narrative short film,successful,2.942096574363106,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Goblin girl set 5,successful,1.822956617913516,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
UROCK! Making Dreams Come True!,successful,3.361297678800171,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Here's looking up your transom,failed,3.353922626338126,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Live techno music radio station,failed,5.601261563121618,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Minimalist Sailor,successful,2.583068959664824,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Worst Kind of People,successful,2.9842053618528497,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Headlines: An Educational Feature Film Project,successful,2.9592815445476726,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Hand Dyed Luxury Yarn,successful,2.90070263086872,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"""SUGAR HIGH"" Birthday Card",successful,1.716424371176517,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Star Wolf Enamel Pin,successful,1.876683848330174,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Giant Applique Buddha for display on special Buddhist days,successful,4.107319723063892,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The FrankenToyMobile,successful,2.2438953601732115,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Medival architecture and props // 28mm // STL,successful,1.6791616771752782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
No Man's Land: Gothic,successful,1.0644704887651868,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Phoenix Fire Candles,successful,1.6992067192102678,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
LASER TAG SOUND TRACK! - A Participatory Multimedia Concert,successful,2.9592815445476726,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Volunteers' Week Exhibition,successful,1.6992067192102678,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
A day in YOUR shoes,failed,3.5742298270229247,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
My 1st album: Embrace The Music,failed,5.677095478719156,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Northmen: Remastered,successful,0.845528986935844,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Buying A Shed Workspace For My Little Candle Business,successful,3.339562325894195,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Sweet Studio Ghibli Pins â¨ALL UNLOCKED! â¨,successful,1.7880939736837664,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Iconic Movie Quote Pencil Set Collection,successful,1.7796289968805756,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Happenings of The Eighth Day (Feature Film),successful,3.122622491464375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
A Journey - An ehibition and book launch,failed,2.953503591929887,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Home is Here,failed,2.9842053618528497,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
âââã FUN PROPHECY ãâââ,failed,4.663242844271899,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Izdubar next album,failed,5.627278872270551,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Watch your mouth !! Throw an F-Bomb !!,successful,1.6791616771752782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
COMUNIDADES MAYACA,successful,2.3256866407555075,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
THE WIDOWERS: Help Feed & House an Indie Film Cast/Crew,successful,3.3298265766826987,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
CREEP! The Real Monster Was Behind The Camera!,successful,4.477492806881526,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Following Chief Sauganash - Billy Caldwell (1780-1841),successful,3.339562325894195,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
uRave Savannah,failed,4.971126264246686,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Limited Edition Splatter Colored 10"" Vinyl Stekker EP",failed,4.6382967362405,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Forsaken Watch: Outpost of the Borderlands,successful,0.8890027131439826,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Medieval Village Set ( 28 MM, STL )",successful,0.9768899783190998,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Marked by Darkness III: 75mm Figures,successful,1.6791616771752782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
June 2020 FABRIC MAMA LIMITED EDITION MYSTERY PRINT,successful,2.3256866407555075,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Project Gopro,failed,1.822956617913516,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Around the world in 80 ways !,failed,4.224297044541543,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"""Letters From the Big Man"" - home video distribution",successful,3.1042516201623407,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Bunker Project,successful,1.9361945862082919,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Electronic Cabaret Show,failed,3.4953764210375127,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"German Vehicles of Panzer Division #21 (Normandy, 1944)",successful,1.7880939736837664,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Enchanting Gardens - 3D Printable Fantasy Cat Planters Vol.2,successful,1.7802750478249618,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Save the Jellybobs from extinction!,successful,1.8203033372298616,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Photo-Essay of historic Savannah,failed,2.236590957843693,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Photojournalism Asia Trip,failed,4.119100427067146,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Teacup & Star Co. Photography,failed,4.294912457962851,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Cement Suitcase,successful,3.372686227868736,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Magpie Pre Production - New Goal: $10,000 -",successful,2.977923538007782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Underneath The Ash Tree,successful,3.353922626338126,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
citydrift/Portland,successful,3.3384147164779456,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Write It on Your Heart, Cincinnati",successful,3.06986035320758,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Steampunk 3D Printable Dice Tower Supportfree STL #3,successful,1.6228793931277619,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
15mm British Cold War Infantry (late 80s to 90s) 3d printing,successful,1.9722091485129734,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Nova Strike: 3D Print STL Tabletop War Miniatures & Terrains,successful,0.8787867309380526,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Andy G_Music Producer,failed,4.396597212251232,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Around the world in 80 DJs. Spanish Tour.,failed,5.789933417193649,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Spoils of War: a Black Eagles Loot Box,successful,3.361297678800171,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Happy Birthday MAINE ""1820"" 100% Soy Candle",successful,3.3298265766826987,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Hardware needed to continue my photography project,failed,3.3384147164779456,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"UNARMED CIVILIAN IN FERGUSON, MISSOURI",successful,2.977923538007782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
CONSEQUENCES - art exhibition in London,successful,3.3909281114277623,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
FM Piano Project,successful,5.479891148318419,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Find Familiar Volume 3 - 3d Printing Miniature stl's,successful,0.8787867309380526,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Seven Below Zero - Music Without Boundaries Project,failed,5.829700973150188,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Walk-In Camera Obscura in ArtPrize 2014,successful,3.3384147164779456,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
I Hate You,successful,3.353922626338126,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Last Fall - SXSW Film Festival Official Selection,successful,3.353922626338126,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Austerlitz 1805-Napoleonic Tabletop Terrain & Buildings,successful,2.2730468847285,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Hermes | One-click 3D printing files protected by blockchain,successful,3.4459035300902094,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
DarkMyth Village,successful,1.414323327830761,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Aeron Komila - Daybreak (Debut Album),failed,2.8146788665422107,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Funding Hazem Beltagui Debut Artist Album ""Thirteen""",failed,5.677095478719156,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Color My World hand-turned wood pens,successful,1.9361945862082919,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Wanderlust For Deceased Dad's Berlin WW2 Time,failed,3.0957770924875017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Let's get http://travelerspics.us seen!,failed,1.6791616771752782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Photograph America,failed,2.953503591929887,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Saxon Army 1806 - 1815 Part III,successful,2.1986012346620343,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Espada Bastarda,successful,3.0957770924875017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
MAYA,successful,3.0957770924875017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fighting vehicles of GULF WAR (1990-1991) (scale 1:56+1:100),successful,1.7880939736837664,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Ashes of the Crescent: 3D Printable Desert Trench Terrain,successful,1.9361945862082919,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Record Studio,failed,5.752282964308999,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
DJ Nemesys,failed,5.829700973150188,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Help Lurch Deth Produce his next Album,failed,5.7059996010629375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Analog Acoustic Modular,failed,5.7059996010629375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Arcturus Wands,successful,1.7065274327662738,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fun for Whole Family Unique Bird Tape Measure and Eye Level,successful,3.559676064114586,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Make 100 - Handwoven Project,successful,2.8080027336044044,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
A postcard from South Africa,failed,2.2020816365638907,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Photographic Pilgrimage to Wales,failed,3.3384147164779456,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Beginning Photography,failed,1.876683848330174,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"""A Moment"" art installation",successful,3.3384147164779456,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3D Print Sensor: Air Quality Monitor & Controller,successful,3.3298265766826987,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Asteria Aerialwear: Train Hard, Fly High",successful,2.8146788665422107,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
VAIRO: Smart Dress Shirt | Powered by NASA Technology,successful,2.977923538007782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"BLANK - ""I Love GOD Album""",failed,4.059878615590604,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Royal Riviera Records Ltd.'s VINYL SERIES,failed,4.224297044541543,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Watch Your Mouth ... Throw Some F Bombs,successful,1.6791616771752782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
